CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,is_churned,is_high_value,avg_order_value,customer_lifetime_days,avg_purchase_interval
15454.0,362,1,179.1,1,1,1,111,Hibernating,1,0,179.1,0,
15456.0,283,3,447.22,1,3,2,132,Lost,1,0,149.07333333333335,75,37.5
15457.0,262,1,237.07,1,1,1,111,Hibernating,1,0,237.07,0,
15458.0,25,1,161.64,4,1,1,411,New Customers,0,0,161.64,0,
15460.0,354,1,216.76,1,1,1,111,Hibernating,1,0,216.76,0,
15462.0,94,3,234.6,2,3,1,231,About to Sleep,0,0,78.2,92,46.0
15463.0,29,1,126.14,4,1,1,411,New Customers,0,0,126.14,0,
15464.0,338,1,1048.85,1,1,4,114,Lost,1,0,1048.85,0,
15465.0,20,18,7354.62,4,5,5,455,Champions,0,1,408.59,349,20.529411764705884
15466.0,85,1,334.53,2,1,2,212,Hibernating,0,0,334.53,0,
15467.0,9,3,524.88,5,3,3,533,Loyal Customers,0,0,174.96,142,71.0
15468.0,51,2,467.51,3,3,3,333,Loyal Customers,0,0,233.755,0,0.0
15469.0,50,2,538.55,3,3,3,333,Loyal Customers,0,0,269.275,69,69.0
15471.0,2,1,469.48,5,1,3,513,New Customers,0,0,469.48,0,
15472.0,113,1,371.56,2,1,2,212,Hibernating,0,0,371.56,0,
15473.0,14,7,1771.2,4,5,4,454,Champions,0,0,253.02857142857144,46,7.666666666666667
15475.0,77,1,454.10999999999996,2,1,2,212,Hibernating,0,0,454.10999999999996,0,
15478.0,40,2,1441.42,3,3,4,334,Loyal Customers,0,0,720.71,16,16.0
15482.0,16,12,11054.96,4,5,5,455,Champions,0,1,921.2466666666666,343,31.181818181818183
15483.0,161,4,233.81,2,4,1,241,About to Sleep,1,0,58.4525,105,35.0
15484.0,1,4,3594.31,5,4,5,545,Champions,0,1,898.5775,77,25.666666666666668
15485.0,30,3,2575.0,4,3,5,435,Loyal Customers,0,1,858.3333333333334,343,171.5
15488.0,93,1,91.32000000000001,2,1,1,211,Hibernating,0,0,91.32000000000001,0,
15489.0,23,3,1134.28,4,3,4,434,Loyal Customers,0,0,378.0933333333333,188,94.0
15491.0,95,6,3100.09,2,5,5,255,About to Sleep,0,1,516.6816666666667,140,28.0
15492.0,28,2,659.4599999999999,4,3,3,433,Loyal Customers,0,0,329.72999999999996,46,46.0
15493.0,33,5,2001.8,3,4,5,345,Loyal Customers,0,1,400.36,238,59.5
15494.0,21,2,1299.23,4,3,4,434,Loyal Customers,0,0,649.615,99,99.0
15497.0,18,2,1262.2,4,3,4,434,Loyal Customers,0,0,631.1,302,302.0
15498.0,3,27,13316.4,5,5,5,555,Champions,0,1,493.2,364,14.0
15500.0,8,4,1131.56,5,4,4,544,Champions,0,0,282.89,73,24.333333333333332
15502.0,16,12,10384.93,4,5,5,455,Champions,0,1,865.4108333333334,353,32.09090909090909
15503.0,363,1,147.09,1,1,1,111,Hibernating,1,0,147.09,0,
15504.0,81,1,52.83,2,1,1,211,Hibernating,0,0,52.83,0,
15505.0,53,5,3610.96,3,4,5,345,Loyal Customers,0,1,722.192,102,25.5
15506.0,23,3,979.26,4,3,4,434,Loyal Customers,0,0,326.42,116,58.0
15507.0,172,1,492.36,2,1,3,213,Others,1,0,492.36,0,
15508.0,189,6,1000.27,1,5,4,154,At Risk,1,0,166.71166666666667,46,9.2
15510.0,331,1,250.0,1,1,2,112,Hibernating,1,0,250.0,0,
15511.0,12,5,909.23,5,4,4,544,Champions,0,0,181.846,73,18.25
15512.0,156,2,121.0,2,3,1,231,About to Sleep,1,0,60.5,203,203.0
15513.0,33,19,14758.220000000001,3,5,5,355,Loyal Customers,0,1,776.7484210526317,340,18.88888888888889
15514.0,12,11,4139.46,5,5,5,555,Champions,0,1,376.31454545454545,352,35.2
15516.0,45,3,62.43,3,3,1,331,Others,0,0,20.81,1,0.5
15517.0,233,1,267.03,1,1,2,112,Hibernating,1,0,267.03,0,
15518.0,64,8,1942.45,3,5,4,354,Loyal Customers,0,0,242.80625,268,38.285714285714285
15520.0,2,1,343.5,5,1,2,512,New Customers,0,0,343.5,0,
15521.0,40,8,3000.2,3,5,5,355,Loyal Customers,0,1,375.025,214,30.571428571428573
15522.0,33,2,398.84,3,3,2,332,Potential Loyalists,0,0,199.42,54,54.0
15523.0,84,1,412.01000000000005,2,1,2,212,Hibernating,0,0,412.01000000000005,0,
15524.0,25,1,440.0,4,1,2,412,New Customers,0,0,440.0,0,
15525.0,2,3,825.92,5,3,3,533,Loyal Customers,0,0,275.3066666666667,371,185.5
15526.0,33,2,148.44,3,3,1,331,Others,0,0,74.22,0,0.0
15527.0,19,8,2429.78,4,5,5,455,Champions,0,1,303.7225,335,47.857142857142854
15528.0,254,1,229.33,1,1,1,111,Hibernating,1,0,229.33,0,
15529.0,23,11,3995.23,4,5,5,455,Champions,0,1,363.20272727272726,343,34.3
15530.0,22,4,1502.35,4,4,4,444,Champions,0,0,375.5875,225,75.0
15531.0,8,2,2007.44,5,3,5,535,Loyal Customers,0,1,1003.72,22,22.0
15532.0,25,4,1580.93,4,4,4,444,Champions,0,0,395.2325,332,110.66666666666667
15533.0,19,3,807.57,4,3,3,433,Loyal Customers,0,0,269.19,69,34.5
15535.0,173,4,536.4,2,4,3,243,About to Sleep,1,0,134.1,154,51.333333333333336
15537.0,163,1,110.92,2,1,1,211,Hibernating,1,0,110.92,0,
15539.0,7,1,538.46,5,1,3,513,New Customers,0,0,538.46,0,
15540.0,11,1,213.3,5,1,1,511,New Customers,0,0,213.3,0,
15541.0,114,1,85.13000000000001,2,1,1,211,Hibernating,0,0,85.13000000000001,0,
15543.0,288,1,127.86,1,1,1,111,Hibernating,1,0,127.86,0,
15544.0,9,9,3546.71,5,5,5,555,Champions,0,1,394.0788888888889,363,45.375
15545.0,54,2,292.71999999999997,3,3,2,332,Potential Loyalists,0,0,146.35999999999999,316,316.0
15547.0,7,14,4954.84,5,5,5,555,Champions,0,1,353.9171428571429,354,27.23076923076923
15549.0,77,3,1693.26,2,3,4,234,About to Sleep,0,0,564.42,239,119.5
15550.0,4,4,575.63,5,4,3,543,Loyal Customers,0,0,143.9075,297,99.0
15551.0,37,1,436.06,3,1,2,312,Others,0,0,436.06,0,
15552.0,217,1,90.12,1,1,1,111,Hibernating,1,0,90.12,0,
15553.0,60,1,437.23,3,1,2,312,Others,0,0,437.23,0,
15554.0,278,1,217.2,1,1,1,111,Hibernating,1,0,217.2,0,
15555.0,12,16,4805.17,5,5,5,555,Champions,0,1,300.323125,357,23.8
15556.0,24,1,279.77,4,1,2,412,New Customers,0,0,279.77,0,
15557.0,29,1,473.65000000000003,4,1,3,413,New Customers,0,0,473.65000000000003,0,
15561.0,12,4,800.59,5,4,3,543,Loyal Customers,0,0,200.1475,203,67.66666666666667
15562.0,352,1,134.55,1,1,1,111,Hibernating,1,0,134.55,0,
15563.0,22,4,1400.44,4,4,4,444,Champions,0,0,350.11,336,112.0
15565.0,50,2,173.16,3,3,1,331,Others,0,0,86.58,20,20.0
15567.0,19,1,186.01,4,1,1,411,New Customers,0,0,186.01,0,
15568.0,3,3,758.29,5,3,3,533,Loyal Customers,0,0,252.76333333333332,70,35.0
15569.0,104,5,1375.71,2,4,4,244,About to Sleep,0,0,275.142,228,57.0
15570.0,7,12,4165.52,5,5,5,555,Champions,0,1,347.1266666666667,362,32.90909090909091
15571.0,12,4,650.4300000000001,5,4,3,543,Loyal Customers,0,0,162.60750000000002,66,22.0
15572.0,5,7,2552.86,5,5,5,555,Champions,0,1,364.69428571428574,273,45.5
15573.0,32,2,607.45,4,3,3,433,Loyal Customers,0,0,303.725,53,53.0
15574.0,178,4,702.25,2,4,3,243,About to Sleep,1,0,175.5625,194,64.66666666666667
15576.0,38,1,940.6700000000001,3,1,4,314,Promising,0,0,940.6700000000001,0,
15577.0,151,3,258.88,2,3,2,232,About to Sleep,1,0,86.29333333333334,154,77.0
15578.0,162,1,127.1,2,1,1,211,Hibernating,1,0,127.1,0,
15579.0,69,2,348.6,3,3,2,332,Potential Loyalists,0,0,174.3,245,245.0
15581.0,121,13,3679.9700000000003,2,5,5,255,About to Sleep,1,1,283.0746153846154,245,20.416666666666668
15582.0,25,3,682.9100000000001,4,3,3,433,Loyal Customers,0,0,227.63666666666668,195,97.5
15584.0,24,4,725.11,4,4,3,443,Loyal Customers,0,0,181.2775,138,46.0
15585.0,177,1,455.3,2,1,2,212,Hibernating,1,0,455.3,0,
15587.0,50,4,913.6800000000001,3,4,4,344,Loyal Customers,0,0,228.42000000000002,301,100.33333333333333
15589.0,256,3,478.53000000000003,1,3,3,133,At Risk,1,0,159.51000000000002,54,27.0
15592.0,47,1,388.58,3,1,2,312,Others,0,0,388.58,0,
15593.0,71,1,199.8,3,1,1,311,Others,0,0,199.8,0,
15594.0,16,5,1771.78,4,4,4,444,Champions,0,0,354.356,218,54.5
15596.0,101,5,1406.59,2,4,4,244,About to Sleep,0,0,281.318,264,66.0
15597.0,35,1,324.57,3,1,2,312,Others,0,0,324.57,0,
15598.0,53,1,240.68,3,1,1,311,Others,0,0,240.68,0,
15599.0,27,2,761.74,4,3,3,433,Loyal Customers,0,0,380.87,177,177.0
15601.0,11,14,6776.56,5,5,5,555,Champions,0,1,484.04,361,27.76923076923077
15602.0,8,9,1297.8700000000001,5,5,4,554,Champions,0,0,144.20777777777778,359,44.875
15603.0,79,1,48.480000000000004,2,1,1,211,Hibernating,0,0,48.480000000000004,0,
15604.0,52,1,216.39,3,1,1,311,Others,0,0,216.39,0,
15605.0,36,5,1198.23,3,4,4,344,Loyal Customers,0,0,239.64600000000002,337,84.25
15606.0,61,9,2920.16,3,5,5,355,Loyal Customers,0,1,324.4622222222222,263,32.875
15607.0,337,1,104.76,1,1,1,111,Hibernating,1,0,104.76,0,
15608.0,28,4,1093.68,4,4,4,444,Champions,0,0,273.42,92,30.666666666666668
15609.0,184,1,298.48,1,1,2,112,Hibernating,1,0,298.48,0,
15610.0,52,1,112.46000000000001,3,1,1,311,Others,0,0,112.46000000000001,0,
15611.0,10,13,1591.45,5,5,4,554,Champions,0,0,122.41923076923078,325,27.083333333333332
15612.0,36,2,195.15,3,3,1,331,Others,0,0,97.575,25,25.0
15615.0,10,23,10399.74,5,5,5,555,Champions,0,1,452.1626086956522,348,15.818181818181818
15618.0,33,4,776.851,3,4,3,343,Loyal Customers,0,0,194.21275,103,34.333333333333336
15619.0,11,1,336.40000000000003,5,1,2,512,New Customers,0,0,336.40000000000003,0,
15620.0,57,3,1553.18,3,3,4,334,Loyal Customers,0,0,517.7266666666667,301,150.5
15621.0,4,4,1293.03,5,4,4,544,Champions,0,0,323.2575,17,5.666666666666667
15622.0,43,9,3709.56,3,5,5,355,Loyal Customers,0,1,412.17333333333335,239,29.875
15623.0,141,1,301.03,2,1,2,212,Hibernating,1,0,301.03,0,
15624.0,117,4,588.13,2,4,3,243,About to Sleep,0,0,147.0325,139,46.333333333333336
15625.0,104,4,1534.26,2,4,4,244,About to Sleep,0,0,383.565,131,43.666666666666664
15626.0,75,2,675.8,2,3,3,233,About to Sleep,0,0,337.9,254,254.0
15628.0,5,9,2870.2400000000002,5,5,5,555,Champions,0,1,318.91555555555556,362,45.25
15630.0,45,2,1186.35,3,3,4,334,Loyal Customers,0,0,593.175,159,159.0
15632.0,16,8,3285.31,4,5,5,455,Champions,0,1,410.66375,259,37.0
15634.0,17,1,243.55,4,1,2,412,New Customers,0,0,243.55,0,
15636.0,90,2,724.76,2,3,3,233,About to Sleep,0,0,362.38,192,192.0
15637.0,53,1,223.36,3,1,1,311,Others,0,0,223.36,0,
15639.0,134,1,425.32,2,1,2,212,Hibernating,1,0,425.32,0,
15640.0,4,15,12515.66,5,5,5,555,Champions,0,1,834.3773333333334,367,26.214285714285715
15641.0,105,4,1887.2,2,4,4,244,About to Sleep,0,0,471.8,253,84.33333333333333
15643.0,192,3,664.0,1,3,3,133,At Risk,1,0,221.33333333333334,90,45.0
15644.0,166,4,813.0,2,4,3,243,About to Sleep,1,0,203.25,94,31.333333333333332
15645.0,19,1,612.01,4,1,3,413,New Customers,0,0,612.01,0,
15646.0,158,3,447.64000000000004,2,3,2,232,About to Sleep,1,0,149.21333333333334,214,107.0
15648.0,204,2,657.35,1,3,3,133,At Risk,1,0,328.675,62,62.0
15649.0,336,2,816.0,1,3,3,133,At Risk,1,0,408.0,31,31.0
15651.0,37,3,646.3,3,3,3,333,Loyal Customers,0,0,215.4333333333333,223,111.5
15652.0,91,1,337.74,2,1,2,212,Hibernating,0,0,337.74,0,
15653.0,93,2,877.4399999999999,2,3,3,233,About to Sleep,0,0,438.71999999999997,23,23.0
15654.0,9,2,922.53,5,3,4,534,Loyal Customers,0,0,461.265,16,16.0
15655.0,243,1,560.67,1,1,3,113,Lost,1,0,560.67,0,
15656.0,45,4,748.5,3,4,3,343,Loyal Customers,0,0,187.125,238,79.33333333333333
15657.0,23,1,30.0,4,1,1,411,New Customers,0,0,30.0,0,
15658.0,190,5,1024.1000000000001,1,4,4,144,At Risk,1,0,204.82000000000002,182,45.5
15659.0,44,1,306.45,3,1,2,312,Others,0,0,306.45,0,
15660.0,25,9,1600.86,4,5,4,454,Champions,0,0,177.87333333333333,340,42.5
15661.0,317,2,309.8,1,3,2,132,Lost,1,0,154.9,21,21.0
15663.0,106,1,138.14,2,1,1,211,Hibernating,0,0,138.14,0,
15664.0,51,1,386.43,3,1,2,312,Others,0,0,386.43,0,
15665.0,168,2,2242.01,2,3,5,235,About to Sleep,1,1,1121.005,74,74.0
15667.0,40,1,301.32,3,1,2,312,Others,0,0,301.32,0,
15668.0,218,1,76.32000000000001,1,1,1,111,Hibernating,1,0,76.32000000000001,0,
15669.0,40,4,684.34,3,4,3,343,Loyal Customers,0,0,171.085,223,74.33333333333333
15670.0,297,1,173.05,1,1,1,111,Hibernating,1,0,173.05,0,
15671.0,19,7,2657.13,4,5,5,455,Champions,0,1,379.59000000000003,252,42.0
15673.0,88,4,2881.02,2,4,5,245,About to Sleep,0,1,720.255,238,79.33333333333333
15674.0,73,5,2446.6,2,4,5,245,About to Sleep,0,1,489.32,181,45.25
15675.0,81,3,323.69,2,3,2,232,About to Sleep,0,0,107.89666666666666,198,99.0
15676.0,19,3,3435.76,4,3,5,435,Loyal Customers,0,1,1145.2533333333333,265,132.5
15677.0,49,1,657.23,3,1,3,313,Promising,0,0,657.23,0,
15678.0,53,1,352.7,3,1,2,312,Others,0,0,352.7,0,
15679.0,24,4,781.28,4,4,3,443,Loyal Customers,0,0,195.32,158,52.666666666666664
15680.0,9,3,1333.68,5,3,4,534,Loyal Customers,0,0,444.56,356,178.0
15681.0,25,5,1426.16,4,4,4,444,Champions,0,0,285.232,255,63.75
15683.0,117,1,193.75,2,1,1,211,Hibernating,0,0,193.75,0,
15687.0,9,9,2993.1,5,5,5,555,Champions,0,1,332.56666666666666,321,40.125
15689.0,120,2,254.1,2,3,2,232,About to Sleep,0,0,127.05,241,241.0
15690.0,4,2,239.76,5,3,1,531,Others,0,0,119.88,96,96.0
15691.0,252,1,136.8,1,1,1,111,Hibernating,1,0,136.8,0,
15692.0,28,1,191.04,4,1,1,411,New Customers,0,0,191.04,0,
15694.0,1,14,6479.4,5,5,5,555,Champions,0,1,462.8142857142857,372,28.615384615384617
15695.0,267,2,409.98,1,3,2,132,Lost,1,0,204.99,0,0.0
15696.0,33,8,2736.46,3,5,5,355,Loyal Customers,0,1,342.0575,293,41.857142857142854
15699.0,18,1,309.65,4,1,2,412,New Customers,0,0,309.65,0,
15700.0,172,2,696.68,2,3,3,233,About to Sleep,1,0,348.34,1,1.0
15701.0,2,4,1542.14,5,4,4,544,Champions,0,0,385.535,108,36.0
15703.0,265,1,211.5,1,1,1,111,Hibernating,1,0,211.5,0,
15704.0,140,4,2293.62,2,4,5,245,About to Sleep,1,1,573.405,75,25.0
15705.0,201,1,143.1,1,1,1,111,Hibernating,1,0,143.1,0,
15706.0,64,4,1060.56,3,4,4,344,Loyal Customers,0,0,265.14,52,17.333333333333332
15707.0,35,4,945.58,3,4,4,344,Loyal Customers,0,0,236.395,51,17.0
15708.0,41,7,3364.2400000000002,3,5,5,355,Loyal Customers,0,1,480.6057142857143,328,54.666666666666664
15709.0,284,1,133.25,1,1,1,111,Hibernating,1,0,133.25,0,
15712.0,9,5,1072.3600000000001,5,4,4,544,Champions,0,0,214.47200000000004,278,69.5
15713.0,143,2,356.7,2,3,2,232,About to Sleep,1,0,178.35,222,222.0
15714.0,12,2,330.88,5,3,2,532,Potential Loyalists,0,0,165.44,66,66.0
15716.0,146,4,1118.81,2,4,4,244,About to Sleep,1,0,279.7025,223,74.33333333333333
15717.0,234,1,150.3,1,1,1,111,Hibernating,1,0,150.3,0,
15719.0,33,13,5045.61,3,5,5,355,Loyal Customers,0,1,388.1238461538461,304,25.333333333333332
15720.0,24,1,598.73,4,1,3,413,New Customers,0,0,598.73,0,
15721.0,12,1,507.08,5,1,3,513,New Customers,0,0,507.08,0,
15722.0,36,5,2222.56,3,4,5,345,Loyal Customers,0,1,444.512,254,63.5
15723.0,365,1,203.1,1,1,1,111,Hibernating,1,0,203.1,0,
15724.0,201,2,218.25,1,3,1,131,Lost,1,0,109.125,83,83.0
15725.0,15,1,415.25,4,1,2,412,New Customers,0,0,415.25,0,
15727.0,17,7,5178.96,4,5,5,455,Champions,0,1,739.8514285714285,342,57.0
15729.0,213,1,85.0,1,1,1,111,Hibernating,1,0,85.0,0,
15730.0,66,3,1120.88,3,3,4,334,Loyal Customers,0,0,373.6266666666667,140,70.0
15732.0,212,2,294.12,1,3,2,132,Lost,1,0,147.06,159,159.0
15733.0,283,1,162.3,1,1,1,111,Hibernating,1,0,162.3,0,
15734.0,115,2,1339.45,2,3,4,234,About to Sleep,0,0,669.725,85,85.0
15737.0,15,8,1205.1200000000001,4,5,4,454,Champions,0,0,150.64000000000001,228,32.57142857142857
15738.0,19,16,4812.42,4,5,5,455,Champions,0,1,300.77625,353,23.533333333333335
15739.0,66,1,449.12,3,1,2,312,Others,0,0,449.12,0,
15740.0,49,1,154.88,3,1,1,311,Others,0,0,154.88,0,
15743.0,16,4,784.46,4,4,3,443,Loyal Customers,0,0,196.115,168,56.0
15744.0,78,1,34.8,2,1,1,211,Hibernating,0,0,34.8,0,
15745.0,19,4,1094.59,4,4,4,444,Champions,0,0,273.6475,217,72.33333333333333
15746.0,134,1,196.88,2,1,1,211,Hibernating,1,0,196.88,0,
15747.0,13,3,974.04,5,3,4,534,Loyal Customers,0,0,324.68,160,80.0
15748.0,40,1,149.31,3,1,1,311,Others,0,0,149.31,0,
15749.0,235,3,44534.3,1,3,5,135,At Risk,1,1,14844.766666666668,97,48.5
15750.0,3,8,2465.48,5,5,5,555,Champions,0,1,308.185,364,52.0
15752.0,40,7,2637.38,3,5,5,355,Loyal Customers,0,1,376.7685714285714,333,55.5
15753.0,305,1,79.2,1,1,1,111,Hibernating,1,0,79.2,0,
15754.0,51,3,458.57,3,3,2,332,Potential Loyalists,0,0,152.85666666666665,195,97.5
15755.0,10,6,2364.25,5,5,5,555,Champions,0,1,394.0416666666667,284,56.8
15756.0,61,4,532.96,3,4,3,343,Loyal Customers,0,0,133.24,187,62.333333333333336
15757.0,66,2,714.42,3,3,3,333,Loyal Customers,0,0,357.21,152,152.0
15758.0,25,1,205.25,4,1,1,411,New Customers,0,0,205.25,0,
15759.0,218,3,253.04,1,3,2,132,Lost,1,0,84.34666666666666,139,69.5
15762.0,65,2,583.75,3,3,3,333,Loyal Customers,0,0,291.875,12,12.0
15763.0,32,2,1086.92,4,3,4,434,Loyal Customers,0,0,543.46,45,45.0
15764.0,88,6,3279.97,2,5,5,255,About to Sleep,0,1,546.6616666666666,188,37.6
15766.0,64,1,315.06,3,1,2,312,Others,0,0,315.06,0,
15768.0,116,3,621.8299999999999,2,3,3,233,About to Sleep,0,0,207.27666666666664,110,55.0
15769.0,7,26,56252.72,5,5,5,555,Champions,0,1,2163.566153846154,363,14.52
15773.0,6,1,635.6800000000001,5,1,3,513,New Customers,0,0,635.6800000000001,0,
15774.0,69,1,270.8,3,1,2,312,Others,0,0,270.8,0,
15775.0,245,1,104.9,1,1,1,111,Hibernating,1,0,104.9,0,
15776.0,133,1,241.62,2,1,1,211,Hibernating,1,0,241.62,0,
15777.0,241,4,1047.11,1,4,4,144,At Risk,1,0,261.7775,120,40.0
15780.0,184,3,475.28000000000003,1,3,3,133,At Risk,1,0,158.42666666666668,174,87.0
15781.0,25,3,345.46,4,3,2,432,Potential Loyalists,0,0,115.15333333333332,280,140.0
15782.0,10,3,2614.7400000000002,5,3,5,535,Loyal Customers,0,1,871.58,79,39.5
15783.0,11,1,246.3,5,1,2,512,New Customers,0,0,246.3,0,
15785.0,33,5,2328.9700000000003,3,4,5,345,Loyal Customers,0,1,465.79400000000004,262,65.5
15786.0,46,3,4932.2,3,3,5,335,Loyal Customers,0,1,1644.0666666666666,68,34.0
15787.0,26,3,948.05,4,3,4,434,Loyal Customers,0,0,316.01666666666665,35,17.5
15789.0,358,1,351.3,1,1,2,112,Hibernating,1,0,351.3,0,
15790.0,10,1,220.85,5,1,1,511,New Customers,0,0,220.85,0,
15791.0,44,2,1612.69,3,3,4,334,Loyal Customers,0,0,806.345,160,160.0
15793.0,15,3,965.61,4,3,4,434,Loyal Customers,0,0,321.87,253,126.5
15795.0,150,1,610.01,2,1,3,213,Others,1,0,610.01,0,
15796.0,1,8,2711.56,5,5,5,555,Champions,0,1,338.945,301,43.0
15797.0,113,4,2207.4,2,4,5,245,About to Sleep,0,1,551.85,206,68.66666666666667
15799.0,76,3,884.14,2,3,3,233,About to Sleep,0,0,294.7133333333333,258,129.0
15800.0,107,2,699.08,2,3,3,233,About to Sleep,0,0,349.54,139,139.0
15801.0,46,3,1063.95,3,3,4,334,Loyal Customers,0,0,354.65000000000003,63,31.5
15802.0,143,1,451.42,2,1,2,212,Hibernating,1,0,451.42,0,
15803.0,51,1,415.82000000000005,3,1,2,312,Others,0,0,415.82000000000005,0,
15804.0,1,13,4206.39,5,5,5,555,Champions,0,1,323.5684615384616,198,16.5
15805.0,23,17,5528.4800000000005,4,5,5,455,Champions,0,1,325.204705882353,341,21.3125
15806.0,46,3,784.58,3,3,3,333,Loyal Customers,0,0,261.5266666666667,230,115.0
15807.0,50,3,903.9,3,3,4,334,Loyal Customers,0,0,301.3,26,13.0
15808.0,306,4,3734.9700000000003,1,4,5,145,At Risk,1,1,933.7425000000001,63,21.0
15809.0,36,5,515.77,3,4,3,343,Loyal Customers,0,0,103.154,266,66.5
15810.0,79,4,1391.98,2,4,4,244,About to Sleep,0,0,347.995,218,72.66666666666667
15811.0,22,6,2218.62,4,5,5,455,Champions,0,1,369.77,343,68.6
15812.0,107,5,1801.14,2,4,4,244,About to Sleep,0,0,360.228,210,52.5
15813.0,208,2,1303.9099999999999,1,3,4,134,At Risk,1,0,651.9549999999999,31,31.0
15814.0,17,4,1945.33,4,4,4,444,Champions,0,0,486.3325,33,11.0
15815.0,64,5,2100.6,3,4,5,345,Loyal Customers,0,1,420.12,196,49.0
15819.0,49,4,1905.45,3,4,4,344,Loyal Customers,0,0,476.3625,227,75.66666666666667
15820.0,320,1,206.98,1,1,1,111,Hibernating,1,0,206.98,0,
15821.0,44,2,570.96,3,3,3,333,Loyal Customers,0,0,285.48,17,17.0
15822.0,3,2,885.47,5,3,3,533,Loyal Customers,0,0,442.735,356,356.0
15823.0,372,1,15.0,1,1,1,111,Hibernating,1,0,15.0,0,
15825.0,172,1,532.94,2,1,3,213,Others,1,0,532.94,0,
15826.0,56,3,1654.31,3,3,4,334,Loyal Customers,0,0,551.4366666666666,154,77.0
15827.0,73,14,1836.0900000000001,2,5,4,254,About to Sleep,0,0,131.14928571428572,299,23.0
15829.0,99,2,636.14,2,3,3,233,About to Sleep,0,0,318.07,41,41.0
15830.0,38,1,576.0,3,1,3,313,Promising,0,0,576.0,0,
15831.0,58,3,801.76,3,3,3,333,Loyal Customers,0,0,267.25333333333333,265,132.5
15832.0,254,1,836.79,1,1,3,113,Lost,1,0,836.79,0,
15834.0,70,4,2233.75,3,4,5,345,Loyal Customers,0,1,558.4375,206,68.66666666666667
15835.0,44,4,954.09,3,4,4,344,Loyal Customers,0,0,238.5225,286,95.33333333333333
15836.0,50,1,137.37,3,1,1,311,Others,0,0,137.37,0,
15837.0,65,1,391.98,3,1,2,312,Others,0,0,391.98,0,
15838.0,11,19,33643.08,5,5,5,555,Champions,0,1,1770.6884210526316,356,19.77777777777778
15839.0,33,3,1048.49,3,3,4,334,Loyal Customers,0,0,349.49666666666667,114,57.0
15840.0,59,2,355.56,3,3,2,332,Potential Loyalists,0,0,177.78,113,113.0
15841.0,73,4,1224.06,2,4,4,244,About to Sleep,0,0,306.015,266,88.66666666666667
15843.0,304,1,118.95000000000002,1,1,1,111,Hibernating,1,0,118.95000000000002,0,
15844.0,46,1,130.73999999999998,3,1,1,311,Others,0,0,130.73999999999998,0,
15845.0,18,8,3711.77,4,5,5,455,Champions,0,1,463.97125,319,45.57142857142857
15847.0,38,2,389.27,3,3,2,332,Potential Loyalists,0,0,194.635,249,249.0
15850.0,19,2,238.85,4,3,1,431,Others,0,0,119.425,148,148.0
15852.0,187,2,160.71,1,3,1,131,Lost,1,0,80.355,10,10.0
15853.0,52,1,110.8,3,1,1,311,Others,0,0,110.8,0,
15854.0,4,12,2974.65,5,5,5,555,Champions,0,1,247.88750000000002,357,32.45454545454545
15855.0,137,5,712.24,2,4,3,243,About to Sleep,1,0,142.448,126,31.5
15856.0,4,27,16387.57,5,5,5,555,Champions,0,1,606.947037037037,361,13.884615384615385
15857.0,19,1,297.0,4,1,2,412,New Customers,0,0,297.0,0,
15858.0,16,5,1438.85,4,4,4,444,Champions,0,0,287.77,351,87.75
15860.0,41,8,977.21,3,5,4,354,Loyal Customers,0,0,122.15125,327,46.714285714285715
15861.0,12,8,3165.36,5,5,5,555,Champions,0,1,395.67,254,36.285714285714285
15862.0,8,4,832.88,5,4,3,543,Loyal Customers,0,0,208.22,365,121.66666666666667
15863.0,26,2,68.84,4,3,1,431,Others,0,0,34.42,167,167.0
15864.0,22,6,1936.3200000000002,4,5,4,454,Champions,0,0,322.72,293,58.6
15865.0,41,3,895.13,3,3,3,333,Loyal Customers,0,0,298.37666666666667,173,86.5
15866.0,101,1,230.53,2,1,1,211,Hibernating,0,0,230.53,0,
15867.0,5,15,3812.64,5,5,5,555,Champions,0,1,254.176,363,25.928571428571427
15869.0,277,2,149.64,1,3,1,131,Lost,1,0,74.82,0,0.0
15870.0,33,1,354.09000000000003,3,1,2,312,Others,0,0,354.09000000000003,0,
15872.0,15,2,360.93,4,3,2,432,Potential Loyalists,0,0,180.465,0,0.0
15874.0,64,7,4405.88,3,5,5,355,Loyal Customers,0,1,629.4114285714286,220,36.666666666666664
15877.0,2,2,493.28,5,3,3,533,Loyal Customers,0,0,246.64,16,16.0
15880.0,369,1,343.28000000000003,1,1,2,112,Hibernating,1,0,343.28000000000003,0,
15881.0,312,5,501.39000000000004,1,4,3,143,At Risk,1,0,100.278,52,13.0
15882.0,199,4,516.36,1,4,3,143,At Risk,1,0,129.09,169,56.333333333333336
15883.0,2,2,396.48,5,3,2,532,Potential Loyalists,0,0,198.24,31,31.0
15885.0,93,3,379.35,2,3,2,232,About to Sleep,0,0,126.45,216,108.0
15886.0,60,1,181.09,3,1,1,311,Others,0,0,181.09,0,
15888.0,81,1,168.31,2,1,1,211,Hibernating,0,0,168.31,0,
15889.0,157,2,446.87,2,3,2,232,About to Sleep,1,0,223.435,212,212.0
15891.0,227,1,524.52,1,1,3,113,Lost,1,0,524.52,0,
15894.0,253,2,263.55,1,3,2,132,Lost,1,0,131.775,115,115.0
